age,income,frq,rcn,mnt,clothes,kitchen,small_appliances,toys,house_keeping,dependents,per_net_purchase,gender,education,status,description,birth_year,spent_online,oh_education_2nd Cycle,oh_education_Graduation,oh_education_Master,oh_education_PhD,oh_status_Married,oh_status_Single,oh_status_Together,oh_status_Widow,oh_gender_M,oh_dependents_1.0,oh_description_Kind of OK,oh_description_Meh...,oh_description_OK nice!,oh_description_Take my money!!,PC0,PC1,PC2
78,0.9632001909004645,0.18407094576658753,1.5210412132305104,713,0.6882812902021267,0.16730765570144734,-0.7680823207506231,-0.22933895944302105,-0.6319067657776419,True,-0.2294890563086736,F,Graduation,Married,OK nice!,1946,0.5491060480013679,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.276721726184781,0.15678728323806448,-0.05888316286712286
71,-0.1772195585757853,-0.5486808026724903,0.3581418707646395,296,1.3844434566935728,-0.6534369290461389,-1.1650681828796015,-0.9545152632047184,-0.7645399448635435,True,-0.6082518605957445,M,Master,Divorced,Kind of OK,1953,-0.513845250739364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1229216180324288,1.7367967474819501,0.0687563403144681
33,-2.221834233492073,-1.006650645446914,1.5874926042285602,14,-0.48649236575218835,1.261633768698229,-0.21230211377005326,1.366048908832713,-0.6319067657776419,True,0.6903634683884987,M,Graduation,Single,OK nice!,1991,-1.012515226027599,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2.6944757500922716,1.010293281209456,0.10618268922620504
82,1.4088561594286941,1.00841666276055,-0.5721776032080572,1477,-0.3994720949407576,-0.24306463667234582,1.296244162320065,-0.6644447417000394,-0.10137404943403544,False,-1.582213357333927,M,Graduation,Together,OK nice!,1942,0.08086882281102305,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.354257756348723,-1.8925515124508931,1.2032712927262654
86,1.6836565412744244,1.4663865055349736,-1.1037887311924552,1729,-1.3566950738664958,0.9880522404490336,0.025889403507333802,3.1064720378607866,0.16389230873776778,False,-1.5281043852929168,F,1st Cycle,Married,OK nice!,1938,0.37778093633917154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.05562060253899696,-3.702286366668725,-1.3646226419239302
86,1.6378503603550345,1.2831985684252043,1.4545898222324607,1607,-0.18192141791218072,-0.7902276931707367,1.4550385071716563,-0.5194094809477,-0.6319067657776419,False,-1.4739954132519066,M,Graduation,Together,Take my money!!,1938,0.3717893032789632,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.9106662026535264,-1.7306294274203868,2.1290622130496675
68,-0.4505150899265676,-1.1898385825566833,0.6903988257548883,66,1.2539130504764266,-0.3798554007969435,-1.3238625277311928,-0.3743742201953605,-0.7645399448635435,True,-0.391815972431704,F,Graduation,Widow,Meh...,1956,-0.9211576526343225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.24775934576365985,2.0242535357084255,-0.02747234173259724
66,0.37454672168157566,-0.18230492845295138,0.22523908876853999,432,0.20966980073925764,-0.3798554007969435,0.2640809207847209,-0.22933895944302105,-0.49927358669174027,True,0.20338272001940746,F,Graduation,Married,Kind of OK,1958,0.12067462264666497,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4612891905177519,0.317332552235137,0.5251044784453005
77,0.9984357146846105,1.4663865055349736,0.7568502167529381,1600,-1.269674803055065,2.766332174068804,0.1052865759331295,0.6408726050710156,0.429158666909571,False,-1.3657774691698865,F,2nd Cycle,Together,OK nice!,1947,0.5553942965596064,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2390295822534939,-3.216503963500813,-0.7445854995110394
60,-0.27408054531157827,-0.6402747712273751,0.12556200227146536,221,1.3409333212878574,-0.9270184572953344,-0.9268766656022145,-0.9545152632047184,-0.8971731239494452,True,0.3116006641014277,M,PhD,Together,Meh...,1964,-0.4288945721035382,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.942805251513586,2.18884003680183,0.15465391645057439
76,0.6554032091777059,0.18407094576658753,0.5242703482597639,837,-0.9215937198093421,0.8512614763244359,0.8992583001910864,-0.08430369869068159,0.5617918459954726,False,-1.203450553046856,F,Graduation,Married,Kind of OK,1948,-0.06512532531940109,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.34312323172375886,-1.8122136394467676,0.6917846829515291
36,-1.4977809233984813,-0.8234627083371445,1.1887842582402615,46,0.5142407485792653,-0.5166461649215413,-0.13290494134425757,-0.3743742201953605,-0.49927358669174027,True,1.2314531887986,M,Graduation,Single,Kind of OK,1988,-0.8808179449022263,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.9534858039466838,2.222898580855685,0.776702574576637
44,-0.6263623758118211,-0.9150566768920292,0.025884915774390702,49,-0.3559619595350422,-0.6534369290461389,1.0580526450426777,0.7859078658233551,-0.8971731239494452,True,1.610215993085671,M,Graduation,Married,OK nice!,1980,-0.8489021173141856,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.3838104268216496,1.1391288557157664,1.1647736287519455
32,-1.579116257466885,-0.8234627083371445,0.22523908876853999,70,0.2966900715506884,0.4408891839506428,-1.4032597001569886,1.6561194303373918,-0.49927358669174027,True,0.36570963614243784,M,Graduation,Single,Kind of OK,1992,-0.8547157810755761,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.545619124466544,1.3150088958806407,-1.164278272291344
72,0.7375827276701047,0.367258882876357,-1.5357227726797786,768,0.6447711547964113,-0.5166461649215413,-0.21230211377005326,-0.5194094809477,-0.6319067657776419,True,-0.06716214018564322,M,PhD,Together,Meh...,1952,0.8097717476702357,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.6484089888933051,0.15038744952717512,-0.48689202355295474
58,-0.1096481009855637,-1.1898385825566833,1.1887842582402615,42,1.8195448107507264,-0.9270184572953344,-1.7208483898601714,-0.9545152632047184,-0.8971731239494452,True,0.6903634683884987,M,Master,Married,Meh...,1966,-0.9211576526343225,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7828545410665289,3.096970794274407,0.01614608319254571
50,-0.8556869097736379,-0.7318687397822597,0.9894300852461123,90,1.2104029150707112,-0.6534369290461389,-0.8474794931764188,-0.9545152632047184,-0.7645399448635435,True,0.5280365522654683,M,2nd Cycle,Married,OK nice!,1974,-0.7805619065680465,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.253692251193764,2.4287659352882525,0.45942930924402703
43,-0.7962269633878916,-1.006650645446914,1.5874926042285602,20,-0.26894168872361146,-0.24306463667234582,0.8992583001910864,-0.22933895944302105,-0.10137404943403544,True,1.1232352447165797,F,Graduation,Together,OK nice!,1981,-0.9834469072206473,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.4973124687514798,1.1620164911142197,1.568211681267554
36,-0.018494535029390212,-0.9150566768920292,0.8233016077509878,39,-1.1826545322436344,-0.24306463667234582,2.7253932659843874,-0.3743742201953605,-0.36664040760583866,True,1.3937801049216305,F,2nd Cycle,Together,OK nice!,1988,-0.9008691525690623,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.6621710712756925,0.07426981499141344,2.803619681410072
45,-0.6859691368800014,-0.4570868341176056,0.6239474347568386,153,1.079872508853565,-0.9270184572953344,-0.6886851483248274,-0.6644447417000394,-0.6319067657776419,True,1.1232352447165797,M,Graduation,Together,OK nice!,1979,-0.4863786556217751,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2911177990029866,2.2969687368428287,0.25498920608430553
34,-1.167080851216028,-1.1898385825566833,1.5874926042285602,9,-1.835306563329365,1.6720060610720222,-0.29169928619584895,1.075978387328034,3.4797217858853084,True,1.3396711328806203,M,Graduation,Single,Kind of OK,1990,-1.0224221836618048,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-4.366582446835849,-0.6562912151895551,-1.1242576060855747
32,-1.0121913612482196,-0.8234627083371445,-0.8379831672002562,63,-1.487225480083642,4.407821343563977,-0.29169928619584895,1.5110841695850523,-0.6319067657776419,False,0.798581412470519,M,1st Cycle,Single,OK nice!,1992,-0.8451647620390061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.4072421669659216,-0.8631832928771137,-1.6765866520979629
47,-0.12106294254480265,0.367258882876357,-0.1734692572197586,598,0.9493421026364189,-0.5166461649215413,-1.00627383802801,-0.22933895944302105,-0.49927358669174027,True,0.6362544963474885,M,Graduation,Married,Meh...,1977,0.8574675197534789,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.2015873356565905,1.0490859406585527,-0.8823721380343676
63,0.23554992108724146,0.7336347570958959,0.3249161752656146,778,1.2539130504764266,-0.6534369290461389,-1.1650681828796015,-0.8094800024523788,-0.49927358669174027,True,1.3396711328806203,M,Graduation,Together,OK nice!,1961,2.0340818773393523,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.1199478046396028,1.2449832656413549,-1.1241055892222
43,-0.7888862292661944,-0.8234627083371445,-1.2034658176895299,52,0.25317993614497303,-0.5166461649215413,0.3434780932105166,-0.8094800024523788,0.031259129651866176,True,1.9348698253317318,M,Graduation,Together,Meh...,1981,-0.8175795207222052,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.921352266591592,1.9028158122381373,0.22668906983038006
54,0.23859632574774575,-0.36549286556272087,-0.5057262122100074,301,1.166892779664996,-0.7902276931707367,-1.0856710104538059,-0.22933895944302105,-0.7645399448635435,True,0.47392758022445813,M,1st Cycle,Single,Kind of OK,1970,-0.14752511067216803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9984640094531869,1.5927397479689105,-0.537062066198948
75,1.1759346657472458,1.00841666276055,-1.4028199906836791,1413,0.8623218318249882,-0.9270184572953344,-0.13290494134425757,-0.8094800024523788,-0.7645399448635435,False,-1.582213357333927,M,Master,Together,Take my money!!,1949,0.03151200393881141,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.467347035385349,-0.44302135461477604,0.21287459215300844
44,-0.6958057206030756,-0.36549286556272087,0.9229786942480624,257,-1.4437153446779265,0.9880522404490336,-0.13290494134425757,2.6713662556037683,1.2249577414249808,True,0.04105580389637705,M,1st Cycle,Together,Meh...,1980,-0.40261443897806964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-2.7077233927087705,-1.4008658287372855,-0.8866058613462572
31,-1.3321005542717783,-1.0982446140017987,-0.04056647522365906,37,-1.748286292517934,-0.5166461649215413,1.3756413347458605,2.3812957340990892,1.3575909205108825,True,0.36570963614243784,M,2nd Cycle,Together,Kind of OK,1993,-0.9506412331385162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.332564901372499,-0.8200780017487428,0.5708765626113129
87,1.7887024465559096,0.6420407885410112,-1.0705630356934304,1205,-1.0956342614322037,2.082378353445815,0.9786554726168821,-0.3743742201953605,0.031259129651866176,False,-1.6904313014159473,M,Graduation,Together,OK nice!,1937,-0.2718663274463935,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.19005231481145915,-2.827226886919701,0.2204453390719034
57,-0.07764250021496444,0.2756649143214723,0.4245932617626893,541,1.2104029150707112,-0.6534369290461389,-1.00627383802801,-0.6644447417000394,-0.7645399448635435,True,0.419818608183448,M,Graduation,Single,Kind of OK,1967,0.5464958316187027,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.4562011605268799,1.4009643930805689,-0.3518265543614923
33,-0.8671751586740938,-1.006650645446914,-0.43927482121195766,50,-0.9215937198093421,1.261633768698229,0.1052865759331295,0.4958373443186762,0.9596913832531775,True,0.419818608183448,M,Graduation,Single,OK nice!,1991,-0.909886263709178,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2.4112248209343154,-0.12079667571795887,-0.49583598675743074
71,0.5316751355565017,0.5504468199861264,0.25846478426756486,1011,-0.2254315533178961,-0.3798554007969435,-1.00627383802801,0.4958373443186762,2.1533899950262922,True,-0.9329056928418054,M,1st Cycle,Widow,Take my money!!,1953,0.4411973298180108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16051564206073757,-1.251433391245637,-1.3194893058138966
86,2.1027390522821108,1.741168411199628,0.6239474347568386,1980,-0.9215937198093421,-0.10627387254774809,1.0580526450426777,0.7859078658233551,0.429158666909571,False,-1.8527582175389776,F,1st Cycle,Together,OK nice!,1938,-0.11851611496482238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0240396810481434,-3.1882328144565553,0.9457125561067056
75,0.5045511229768309,0.7336347570958959,-1.6353998591768533,1210,-1.7047761571122189,1.261633768698229,0.740463955339495,0.9309431265756946,1.888123636854489,False,-1.7445402734569573,M,Graduation,Together,OK nice!,1949,-0.3403845074913509,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.2284269463977977,-3.2549325588472713,-0.7304877754896205
57,-0.05418885469614226,-0.18230492845295138,-0.33959773471488297,346,1.8195448107507264,-0.7902276931707367,-1.800245562285967,-0.9545152632047184,-0.8971731239494452,True,0.9067993565525392,M,PhD,Divorced,OK nice!,1967,0.1528277426331297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.5908441519319054,2.4939433652994976,-0.9976008807491259
38,-0.8451162526383941,-0.2738988970078361,-0.47250051671098253,258,0.12264952992782689,0.8512614763244359,-0.7680823207506231,0.9309431265756946,-0.7645399448635435,True,0.20338272001940746,M,2nd Cycle,Single,OK nice!,1986,-0.35414746659994834,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.7599952541777083,0.537377683936076,-0.9177923305477067
43,-1.3631151559359485,-0.9150566768920292,0.3581418707646395,66,-0.26894168872361146,-0.3798554007969435,0.6610667829136994,0.060731562061657855,0.031259129651866176,True,0.5280365522654683,M,1st Cycle,Married,Kind of OK,1981,-0.854597134876364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.4982461152282822,0.9979416535206994,0.9376711133916678
74,0.48979624739221983,1.00841666276055,-1.0041116446953806,1210,-0.3559619595350422,-0.3798554007969435,0.8992583001910864,-0.5194094809477,0.429158666909571,True,-0.7164698046777648,M,Graduation,Widow,OK nice!,1950,1.0234535524511328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0627738757664078,-1.4043950358226716,0.2113332912820502
34,-1.6087728233185412,-0.9150566768920292,0.29169047976658974,18,-0.8780835844036267,0.7144707121998383,0.18468374835892518,1.5110841695850523,0.2965254878236694,True,1.6643249651266812,F,Graduation,Single,OK nice!,1990,-0.980243459841922,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.963879618127821,0.6999062704957508,-0.2698276182107941
87,0.5851156799624564,1.2831985684252043,0.8565273032500127,1464,-0.5735126365636191,-0.7902276931707367,1.6138328520232477,0.6408726050710156,-0.8971731239494452,False,-1.0411236369238257,M,Graduation,Divorced,Take my money!!,1937,0.9393333972097916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1688328134615862,-1.7883323152219093,1.6189781000429058
60,-0.39879961803921166,-1.281432551111568,1.5874926042285602,17,1.2539130504764266,-0.5166461649215413,-1.3238625277311928,-0.5194094809477,-0.49927358669174027,True,0.5821455243064784,F,Graduation,Married,Meh...,1964,-1.0047438999792098,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.06909803539360551,2.5136489688670256,0.17627574922446676
54,-0.5252070596148354,-0.9150566768920292,-1.0705630356934304,32,0.4272204777678345,-0.5166461649215413,0.18468374835892518,-0.6644447417000394,-0.49927358669174027,True,1.0150173006345595,M,Graduation,Together,OK nice!,1970,-0.9423953222932789,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.4631150636757174,1.7066786297741134,0.42106554282878095
75,0.6798845574735657,1.5579804740898584,0.6903988257548883,1661,-0.05139101169503461,0.3040984198260451,0.025889403507333802,0.060731562061657855,-0.23400722851993705,False,-1.203450553046856,F,Graduation,Together,OK nice!,1949,0.9125193561878687,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4268730843198152,-1.5881462141594396,-0.001185740297302459
76,0.8152109910070513,0.9168226942056653,-0.3728234302139079,1348,-0.26894168872361146,-0.3798554007969435,1.4550385071716563,-0.5194094809477,-0.6319067657776419,False,-1.5281043852929168,M,2nd Cycle,Together,OK nice!,1948,0.06135152304064131,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.24227011995151,-1.4755741696703373,1.5242384920021088
77,0.8821951898675372,0.6420407885410112,-0.43927482121195766,1209,-1.487225480083642,1.3984245328228266,0.502272438062108,1.9461899518420707,0.5617918459954726,False,-1.6363223293749372,F,1st Cycle,Together,Take my money!!,1947,-0.19753448364004583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9444831844765971,-3.102108160750395,-0.49276422286328936
54,-0.42937377565608,-0.6402747712273751,-0.33959773471488297,183,1.2104029150707112,-0.7902276931707367,-0.8474794931764188,-0.8094800024523788,-0.7645399448635435,True,0.3116006641014277,F,Graduation,Together,Kind of OK,1970,-0.5370999057849253,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6630356389483,2.054518920580339,-0.017434642096800405
48,-0.17387952455041314,0.2756649143214723,1.388138431234411,545,0.34020020695640374,-0.5166461649215413,0.4228752656363123,-0.6644447417000394,-0.6319067657776419,True,0.8526903845115291,M,Graduation,Together,Meh...,1976,0.8170091658221708,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7252564766462438,0.7069973179268376,0.8754452516437682
32,-0.9702390657427208,-1.0982446140017987,-1.5024970771807538,42,-0.8780835844036267,0.7144707121998383,-1.00627383802801,1.8011546910897314,2.1533899950262922,True,-0.12127111222665335,F,Graduation,Single,Meh...,1992,-0.9585312053861174,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.7552381583850147,-0.46609504252695255,-2.1068472311491804
35,-0.9749371355806069,-0.36549286556272087,-0.4060491257129328,185,-1.0521241260264882,0.5776799480752405,1.3756413347458605,0.4958373443186762,-0.23400722851993705,True,1.2855621608396102,F,Graduation,Single,Kind of OK,1989,-0.33385896653468833,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.8497178864052735,-0.036938184030702544,0.6827170760720945
36,-1.1238072235686236,-0.9150566768920292,-0.23992064821780834,32,-0.3559619595350422,-0.3798554007969435,1.3756413347458605,-0.8094800024523788,0.031259129651866176,True,1.4478890769626405,F,Graduation,Married,Meh...,1988,-0.9272086087941368,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.5020729216430564,1.2827032929485112,1.4085718753625762
69,0.758320301563899,1.00841666276055,-1.5357227726797786,1334,0.25317993614497303,-0.10627387254774809,0.502272438062108,-0.8094800024523788,-0.7645399448635435,True,-1.203450553046856,M,Master,Married,Take my money!!,1955,0.5245462847644741,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.8056429698171748,-0.92384185463287,0.2480268288385432
48,-1.1936543087365714,-1.006650645446914,0.6571731302558634,74,0.38371034236211915,0.03051689157684963,-0.21230211377005326,-0.8094800024523788,-0.10137404943403544,True,0.2574916920604176,F,2nd Cycle,Together,OK nice!,1976,-0.8518682722944868,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8336950893124512,1.5890281033725153,0.5260439869206065
68,0.3557544423300311,0.6420407885410112,1.0891071717431868,961,1.3409333212878574,-0.9270184572953344,-1.0856710104538059,-0.8094800024523788,-0.7645399448635435,False,-0.1753800842676635,M,Graduation,Single,Take my money!!,1956,1.1651764374099236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.3239468534217234,0.9504921080893189,-0.20814389961767535
31,-2.221834233492073,-0.6402747712273751,1.5210412132305104,66,-1.8788166987350803,2.766332174068804,-0.13290494134425757,1.366048908832713,2.0207568159403904,True,1.0150173006345595,F,1st Cycle,Single,Meh...,1993,-0.8193592137103859,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.434322491179093,-0.7584936393911804,-1.0743319213153617
29,-1.5898704329551714,-0.7318687397822597,-0.8712088626992811,46,-1.8788166987350803,1.3984245328228266,-1.00627383802801,2.9614367771084473,3.3470886067994066,True,1.7725429092087013,M,1st Cycle,Married,Meh...,1995,-0.8535293190834555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-4.660575573644534,-0.8408592350264531,-2.970887467830675
30,-1.7171954662960072,-1.1898385825566833,-1.0705630356934304,36,-1.1826545322436344,2.219169117570413,-1.7208483898601714,3.251507298613126,1.3575909205108825,True,-0.3377070003906939,M,1st Cycle,Single,OK nice!,1994,-0.9813112756348304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.746787116560073,-0.7639177976660608,-3.023244291521281
55,0.22578674470538435,0.0924769772117028,-1.0705630356934304,653,1.3844434566935728,-0.9270184572953344,-1.1650681828796015,-0.8094800024523788,-0.7645399448635435,True,0.09516477593738719,F,PhD,Single,Meh...,1969,0.6462772851560346,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9142781694516935,1.3977037033116015,-0.8244926026950282
86,2.068494527604394,1.8327623797545127,-1.7018512501749032,2041,0.5142407485792653,0.4408891839506428,-0.529890803473236,-0.3743742201953605,-0.7645399448635435,False,-1.7986492454979675,M,Master,Married,OK nice!,1938,0.03151200393881141,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.571593984246232,-1.70368064306766,-0.6773297360688154
70,0.9625395248295118,2.2907322225289364,0.5574960437587888,2041,1.166892779664996,-0.9270184572953344,-1.00627383802801,-0.22933895944302105,-0.7645399448635435,True,-0.7164698046777648,F,Graduation,Married,OK nice!,1954,2.4530809298566973,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.5955466738414334,-0.6760081045731309,-0.8782019349538712
58,-0.15255469192688312,0.367258882876357,0.5242703482597639,715,-0.9215937198093421,0.4408891839506428,0.1052865759331295,1.2210136480803735,1.0923245623390792,False,-0.01305316814463308,M,Graduation,Married,Kind of OK,1966,0.7232786684446534,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.9054134192442207,-1.3968528342240933,-0.6759903438709685
33,-2.1456007096382486,-0.9150566768920292,-0.8712088626992811,19,-1.0956342614322037,0.3040984198260451,1.5344356795974519,-0.3743742201953605,0.8270582041672758,True,1.7184339371676913,M,2nd Cycle,Together,Meh...,1991,-0.9747857346781679,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-2.894126426543911,0.8576826162151998,0.7988139357987771
74,1.0162736986003345,1.9243563483093973,-0.5057262122100074,1853,-0.13841128250646537,-0.10627387254774809,0.8992583001910864,-0.8094800024523788,-0.23400722851993705,True,-0.9329056928418054,M,2nd Cycle,Married,OK nice!,1950,1.689948576524809,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.219778330999208,-1.883386491901294,0.32049696246658177
86,1.657083083753881,2.657108096748475,-0.07379217072268394,2527,-0.442982230346473,-0.5166461649215413,1.6932300244490432,-0.5194094809477,-0.6319067657776419,False,-1.6904313014159473,M,PhD,Single,OK nice!,1938,0.5908101870244026,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.423288761913835,-2.728972872782277,1.6108901474976327
75,1.0367543467998692,0.9168226942056653,-0.3063720392158581,1347,0.25317993614497303,-0.24306463667234582,-0.37109645862164464,-0.22933895944302105,0.429158666909571,False,-1.5281043852929168,F,Graduation,Together,Take my money!!,1949,0.06052099964615706,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.34816940931495,-1.149509295065055,-0.2615017025884397
85,2.064493827508069,2.2907322225289364,1.055881476244162,2287,-0.6605329073750499,0.16730765570144734,1.216846989894269,-0.3743742201953605,0.16389230873776778,False,-1.5281043852929168,F,Graduation,Single,OK nice!,1939,0.8412129904614284,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9321343436382226,-3.046341455204782,1.11885469138832
60,-0.4713627748321873,-0.18230492845295138,1.1223328672422117,302,1.7325245399392957,-0.7902276931707367,-1.7208483898601714,-0.8094800024523788,-0.7645399448635435,True,0.9609083285935494,M,Master,Together,Kind of OK,1964,0.01674055213691146,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1592910185429885,2.602896880173205,-0.5040257324849355
